"Visit Date",Team,"Dist. Rep.","Business Name","Visit Notes",Orders,"Image 1","Image 2","Image 3","Image 4"
"08/13/26 18:50:47ET",Kelley,Rohal,"Barbers Of The Lowcountry (CHS)","Stopped in for my first time and spoke with one of the barbers. He said they rotate their dress all the time and frequently bring some of our stuff in. I left them samples of SB Oktoberfest & ICL and also sell sheets on them as well. Brent the manager I need to talk to will be there tomorrow in the morning. I will stop by then to speak with him.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7df5e6d54be.jpg,,,
"08/13/26 18:33:02ET",Kelley,,"British Open-Sher (CHS)","He is still not ready for Yankee. He says he can’t seem to get rid of the Holy City beer. I told him I would check back after the weekend.",0,,,,
"08/13/26 19:36:18ET",Coppock,Berardelli,"Ellis Creek Fish - Hview (CHS)","Met Colleen. She was a bit standoffish, but I left a bucket with ICL, IA, DY and JJ samples. Talked about them all and mentioned the THC drinks. She didn’t seem to recall ever trying them, so I brought in some samples of the Chill as well. I left a sell sheet, but she was not interested in exchanging information. She let me know she’d order through SC if she decided to. It’s all cans right now as their taps are not working.",0,,,,
"08/13/26 19:19:08ET",Coppock,Zimmer,"Fin & Crab Salty Mikes (CHS)","Stopped by but they don’t open until 2 pm on Thursdays. Will try and swing by later or next week ",0,,,,
"08/13/26 21:06:13ET",Coppock,Coburn,"Gene's Haufbrau - Avondale (CHS)","They still have ICL cans, but wanted to talk about getting more SKUs in. Bartenfer said I need to speak with Liam. He told me the best time to catch him and chat would be Monday or Wednesday right at 11:30 when they open. ",0,,,,
"08/13/26 19:27:40ET",Gallo,Mathias,"Harris Teeter #19 (CHS)","Well stocked all 3 skus. No order needed. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7dfe8bef4b3.jpg,,,
"08/13/26 19:54:54ET",Gallo,Mathias,"Harris Teeter #19 (CHS)","OOS 2/12 ICL - everything else looks good ",2,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7e04ee14f46.jpg,,,
"08/13/26 21:25:02ET",Coppock,Coburn,"Hunley's (CHS)","Spoke with bartender Andrew. They still have DY cans. He told me the owner just left for the day but the best way to catch them is to call the bar before opening around 9 am during the week. I left a sell sheet and he told me they’re always looking to mix up the local beers and try something new so I will definitely check back. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7e1a0d10d84.jpg,,,
"08/13/26 20:40:33ET",Gallo,Menard,"Iggy's Pizza (CHS)","Tried to catch Katy for rb and active but not in yet. ",0,,,,
"08/13/26 18:58:30ET",Kelley,Livingston,"Indy Karting SC (CHS)","Euler will be here tomorrow at 11 AM. I will make sure I stop in and catch them finally. I left a business card for one of the employees to give to him as well.",0,,,,
"08/13/26 21:37:56ET",Kelley,Rohal,"Latitude Margaritaville (CHS)","Met with Ashley the new GM. She says the ICL is moving extremely well. Matt is the new food and bev manager. He’s not in today. I told her about the Oktoberfest from Southern Barrel. She is wanting to pick up 2 1/2 BBLs of it! I’m putting the order in now and also dropping her a sample of ISLAND active since the ICL went so well",1,,,,
"08/13/26 17:59:18ET",Kelley,,"Lighthouse Miniature Golf - Bluffton (CHS)","Stopped in and told them about our Oktoberfest beers. I gave her pricing on them. Yankee is back on draft. I’ll stop by tomorrow and talk to the husband who makes all the calls.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7de9d57f86a.jpg,,,
"08/13/26 20:30:24ET",Kelley,,"Moss Creek (CHS)","Met with Tika the new Food & Bev manager here. She was looking for a different IPA. I let her know about the damn Yankee. She’s going to be bringing it in on draft. I’m putting the order in now..",1,,,,
"08/13/26 20:46:26ET",Gallo,,"Nantucket Meat & Fish market","Tried to catch Cameron to see how things are going. Said he will be back Monday or Tuesday from Hilton head",0,,,,
"08/13/26 20:41:51ET",Gallo,Menard,"Spice Palette Indian Cuisine (CHS)","They are putting  in an order Juice Juice  from Hannah. ",1,,,,
"08/13/26 21:00:41ET",Coppock,Coburn,"Triangle - Avondale (CHS)","Met with Jen and stayed for lunch to chat. Discussed their spring market and what we could do to get back in their rotation. They just placed an order today, but on the next one she will start ordering our SKUs again. ",0,,,,
"08/12/26 18:57:18ET",Kelley,,"Backwater Bills (CHS)","I spoke with Alisha. She’s not needing any beer at the moment I let her know about our Fest beers we have out. She says it’s too early to bring that in. She wants to do it in September though.. everything seemed to go well except for the orangutan.",0,,,,
"08/12/26 17:13:34ET",Coppock,Wannamaker,"Benny Rinaldi's (CHS)","Spoke with John, he thought he called me last week about ordering but called the wrong Kaitlin. He was wondering why she didn’t know what he was talking about. Anyway, he was busy with a lunch crowd but will get in touch with me later today. ",0,,,,
"08/12/26 22:10:46ET",Gallo,May,"Earth Fare #200 - Windermere (CHS)","Great chat with Layla, ordering Berry Stomp, really interested in our light options  and Tipsy. ",0,,,,
"08/12/26 19:21:26ET",Kelley,Rohal,"Flatbread Grill & Bar (CHS)","Amanda is not in again today. When I tried to text or call her I don’t get a response. When I go to the other location she isn’t there either. I’m not sure how to get in touch with her. The bartender says Yankee is still doing well as always.",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7cab95eeadd.jpg,,,
"08/12/26 21:36:35ET",Gallo,May,"Harris Teeter #28 (CHS)","Low stock on juice, juice, dance, naked, and ICL",3,,,,
"08/12/26 21:23:48ET",Gallo,May,"Harris Teeter #456 (CHS)","OOS JJ And ICL ",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7cc843ebc3a.jpg,,,
"08/12/26 17:17:18ET",Coppock,,"Jackrabbit Filly - Park Circle (CHS)","Edson was not in. The other manager remembered me and said she meant to tell me Thursday mornings not Wednesday last time. Will check in again on a Thursday AM",0,,,,
"08/12/26 19:58:07ET",Kelley,,"Local Pie-Riverside","Stopped in and saw Mark as he was putting his order in. I sampled him a JJ and he liked it so he is throwing it on his order! Perfect timing!",1,,,,
"08/12/26 20:46:30ET",Kelley,Rohal,"Nom Nom Poke (CHS)","Stopped in and had lunch. They are talking about doing draft only and no cans moving forward. The manager asked me to get up with Harold and see if he wants to bring in any beers.. I have his number so I will give him a call.",0,,,,
"08/12/26 17:26:06ET",Coppock,Wannamaker,"Sesame - Park Circle (CHS)","Saw Ben had been in recently, but just wanted to introduce myself as I was walking by. Bailey wasn’t in, but I met Mariah and let her know I’d stop back in soon. ",0,,,,
"08/12/26 14:00:51ET",Gallo,Kuffel,"Spinx #0351 (CHS)","Cooler shut down for remodel ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7c6072812ec.jpg,,,
"08/12/26 22:04:38ET",Coppock,Wannamaker,"Star Motel (CHS)","Dropped off Island Chill and Damn Yankee samples as requested. Also brought 4 buckets for their specials. Will check back in after they’ve had a chance to sample. ",0,,,,
"08/12/26 21:04:51ET",Gallo,,"Toast - Meeting St (CHS)","Dropped samples off for Hannah",0,,,,
"08/11/26 20:54:59ET",Kelley,Rohal,"Calhoun's (CHS)","Letty wants me to stop by next week to see where they’re at on their kegs. She says it’s too early to bring in RBs Fest beer so she wants to wait a couple weeks. She says she wants to bring it in just not right now.. I plan on stopping by later or next week to check in with her again. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b700306654.jpg,,,
"08/11/26 20:45:42ET",Kelley,Rohal,"Capt Woodys-Bluff (CHS)","Spoke with Trey. All our product in here seems to be doing well. We also spoke about setting up a tasting upstairs for our beer that they carry. I want to wait to find out what event they have coming up to try to pair it with that..",0,,,,
"08/11/26 20:03:51ET",Coppock,Berardelli,"Charleston Sports Pub-Mt Pleasant (CHS)","Dropped off the glassware for the Keep the Pint Night promotion. Cougar Kolsch is not on draft yet, but Keisha is going to let me know which night they are planning on having it. ",0,,,,
"08/11/26 21:56:06ET",Coppock,Wannamaker,"Dig In Park Circle (CHS)","Savannah introduced me to TJ, he said they need another 2 weeks to get through their inventory and want to mirror the inside and outside taps once the renovations are done. He said the owners were talking about putting some of our beers on tap. Also discussed maybe doing some swag as prizes for trivia/bingo nights as well. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b7e56018a1.jpg,,,
"08/11/26 21:44:07ET",Coppock,Livingston,"Extra Virgin Oven - Park Circle (CHS)","Met with Travis and went over the sell sheet, but ultimately it’s the GM I need to speak to. He told me to email her and I will follow up there. - Emilie@evopizza.com",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b7b86f0cf5.jpg,,,
"08/11/26 21:54:14ET",Kelley,Rohal,"Giuseppi's-Bluffton (CHS)","Lori was not in today. I wanted to try to check back about the RBs Oktoberfest beer I told them about.  I’ll try again another day this week.",0,,,,
"08/11/26 20:44:57ET",Coppock,Menard,"Grimaldi's Pizzaria (CHS)","Went in and waited for a bit but there was no manager, bartender or customers and the stools were up. So I’m assuming the door was accidentally left unlocked. ",0,,,,
"08/11/26 21:58:30ET",Gallo,,"Harbor Smoke (CHS)","Dropped samples and sell sheets of chill. Will reach out to Garick for follow up.",0,,,,
"08/11/26 21:07:33ET",Gallo,Scruggs,"Harris Teeter #277 (CHS)","OOS ICL 4/6 and low on DY and JJ ",3,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b72f476f97.jpg,,,
"08/11/26 20:07:00ET",Kelley,Rohal,"Local Pie-Bluffton (CHS)","They are all stocked up with kegs right now. She does her order on Saturdays so she asked me to stop by next week and maybe they’ll pick something up. I asked her how the active went and she said it moved so quick. I’ll try to get her to pick more of that up next week!",0,,,,
"08/11/26 20:36:40ET",Coppock,Menard,"Longhorn #5152 (CHS)","Met bar manager Michael, he is bringing in ICL cans. He ordered a case for now, and is possibly interested in IA as well. Also left him samples of IA, BS, JJ, DN, Helles, DY and Beach Bully to consider for another option. ",1,,,,
"08/11/26 21:30:16ET",Gallo,,"Millers All Day - King St (CHS)","JJ was off tap, no mgr on duty to discuss. Will ask Hannah. ",0,,,,
"08/11/26 23:49:44ET",Coppock,Livingston,"Paddock & Whisky - Park Circle (CHS)","Still haven’t caught Heavy despite trying to drop off samples a couple of times. This time I left them so that he’d get a hold of them when he is in. Zach says that he does have some say in what they buy beer-wise, so I gave him some too. He is a big fan of SB so hopefully we’ll be on the menu soon!",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b98f861131.jpg,,,
"08/11/26 19:59:15ET",Kelley,Rohal,"Peaceful Henry's (CHS)","Swung by to talk to Bill. I’ll let him know about RBs Fest beer that is available now. He says he has too many kegs at the moment. He wants me to swing by next Tuesday and he’ll probably pick one up.. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b62f2e3762.jpg,,,
"08/11/26 22:12:52ET",Coppock,Wannamaker,"Pinky & Clydes (CHS)","Spoke with Lauren about getting some of our beers in here. She said that the owner never changes the taps but cans are a possibility. I suggested JJ and Bluff as the cans would be fun for their 90s theme for the old school juice boxes & their Simpsons game. She thinks the owner would really go for that, so she is going to let me know when he is there to come back with samples. ",0,,,,
"08/11/26 21:42:42ET",Gallo,Scruggs,"Publix #1599 (CHS)","Low on ICL ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b7b321c69e.jpg,,,
"08/11/26 21:00:15ET",Coppock,Menard,"Savi Cucina (CHS)","Spoke with tanner. They sampled what I gave them and want to add JJ and/or DY to their rotating draft local IPA. They think DY in particular would be great as they get a lot of northerners in. Bar manager was still not in however, he asked me to email her at Nataly.schuster@savicucina.com ",0,,,,
"08/11/26 22:01:55ET",Coppock,Wannamaker,"Southern Roots - Park Circle (CHS)","JJ no longer on draft. Manager isn’t sure why, but said people have been asking where the JJ went and requesting it. Said I could come in tomorrow after 2 do speak to Taylor about getting it back in. ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b7fb24c921.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/6a7b7fb2d1add.jpg,,
"08/11/26 22:43:40ET",Coppock,Wannamaker,"Star Motel (CHS)","Met with Bar Manager Megan, and GM Sheyene. They tasted their samples and decided to order a case of ICL and one of Berry Stomp. They are also planning on bringing in a SB SKU as well. 

They also want us to sponsor some of their Monday Industry pool parties, Sit and Swim. We spoke about doing a bucket special for those. They also have karaoke those days. 

They also want us to do a tasting/buy Labor Day weekend. They are going to get back to me on whether Sun or Mon would be better. 

They plan on offering bucket specials on the 5 and 6 that weekend as well. On the 7th, they have a promotion with cannon distillery and they are hoping to do a shot and beer special for that day.",2,,,,
